Id_comercio,periodo_fecha,Categoria_comercio,Ciudad,segmento_final_nombre,cantidad transacciones,ticket_promedio,monto_estimado_mes,comision_estimada_mes
6T90JTRF28,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,2,75500.0,151000.0,7550.0
6THE7Y9N8W,2021-03-01,Servicios,Villa de San Diego de Ubate,Valor medio,3,1000.0,3000.0,150.0
6TQVUX9YWR,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,193443.3962264151,1547547.1698113207,77377.35849056604
6TQVUX9YWR,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,193443.3962264151,1934433.9622641508,96721.69811320755
6TQVUX9YWR,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,35,193443.3962264151,6770518.867924528,338525.94339622644
6UWXH1AGKT,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,975544.24,6828809.68,341440.484
6UWXH1AGKT,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,12,975544.24,11706530.879999999,585326.544
6UWXH1AGKT,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,975544.24,5853265.4399999995,292663.272
6VHSE8Q4CT,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,1,67250.0,67250.0,3362.5
6VHSE8Q4CT,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,2,67250.0,134500.0,6725.0
6VHSE8Q4CT,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,1,67250.0,67250.0,3362.5
6W42KQX92H,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,63214.28571428572,63214.28571428572,3160.7142857142862
6W42KQX92H,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,63214.28571428572,252857.14285714287,12642.857142857145
6W42KQX92H,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,63214.28571428572,126428.57142857143,6321.4285714285725
6W9NQBH43N,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,4,193500.0,774000.0,38700.0
6WG7Q4R47V,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,337728.2051282051,1013184.6153846154,50659.23076923077
6WG7Q4R47V,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,15,337728.2051282051,5065923.076923077,253296.15384615387
6WG7Q4R47V,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,337728.2051282051,2701825.641025641,135091.28205128206
6WG7Q4R47V,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,337728.2051282051,2026369.2307692308,101318.46153846155
6WG7Q4R47V,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,337728.2051282051,2364097.435897436,118204.87179487181
6WWOGHL4AX,2021-03-01,Comercio detallista,Soacha,Valor medio-alto,13,59970.58823529412,779617.6470588235,38980.882352941175
6WWOGHL4AX,2021-04-01,Comercio detallista,Soacha,Valor medio-alto,2,59970.58823529412,119941.17647058824,5997.058823529413
6WWOGHL4AX,2021-05-01,Comercio detallista,Soacha,Valor medio-alto,2,59970.58823529412,119941.17647058824,5997.058823529413
6XDQ7ES293,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,313552.63157894736,2508421.052631579,125421.05263157895
6XDQ7ES293,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,313552.63157894736,627105.2631578947,31355.263157894737
6XDQ7ES293,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,313552.63157894736,940657.894736842,47032.89473684211
6XDQ7ES293,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,25,313552.63157894736,7838815.789473684,391940.7894736842
6XV4WOY43J,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,245275.0,490550.0,24527.5
6XV4WOY43J,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,245275.0,490550.0,24527.5
6Y7TOGK3HX,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,91827.35135135135,1010100.8648648649,50505.04324324324
6Y7TOGK3HX,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,19,91827.35135135135,1744719.6756756755,87235.98378378378
6Y7TOGK3HX,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,91827.35135135135,642791.4594594594,32139.572972972972
6YCU2HUC9N,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,2,146800.0,293600.0,14680.0
6YCU2HUC9N,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,1,146800.0,146800.0,7340.0
6YIDILXE3U,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio,2,13625.0,27250.0,1362.5
6YIDILXE3U,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio,2,13625.0,27250.0,1362.5
6Z2KP7XG7H,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,1,34946.153846153844,34946.153846153844,1747.3076923076924
6Z2KP7XG7H,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,7,34946.153846153844,244623.0769230769,12231.153846153846
6Z2KP7XG7H,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,5,34946.153846153844,174730.76923076922,8736.538461538461
6Z9J3UF1AU,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,154250.0,308500.0,15425.0
6Z9J3UF1AU,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,154250.0,925500.0,46275.0
6ZNZOGYY54,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
7007WG0QHB,2021-03-01,Alimentos y bebidas,Villa de San Diego de Ubate,Valor medio-alto,5,22363.636363636364,111818.18181818182,5590.909090909092
7007WG0QHB,2021-04-01,Alimentos y bebidas,Villa de San Diego de Ubate,Valor medio-alto,3,22363.636363636364,67090.90909090909,3354.5454545454545
7007WG0QHB,2021-05-01,Alimentos y bebidas,Villa de San Diego de Ubate,Valor medio-alto,3,22363.636363636364,67090.90909090909,3354.5454545454545
70ZPXGRY9P,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
71YQCGQK01,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,100785.71428571429,403142.85714285716,20157.14285714286
71YQCGQK01,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,100785.71428571429,503928.5714285715,25196.428571428576
71YQCGQK01,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,100785.71428571429,503928.5714285715,25196.428571428576
71YU6SWV77,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,5,595798.7341772151,2978993.6708860756,148949.68354430379
71YU6SWV77,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,24,595798.7341772151,14299169.620253164,714958.4810126582
71YU6SWV77,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,50,595798.7341772151,29789936.70886076,1489496.835443038
726I91BXBA,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,682125.0,4092750.0,204637.5
726I91BXBA,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,682125.0,3410625.0,170531.25
726I91BXBA,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,682125.0,682125.0,34106.25
726I91BXBA,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,682125.0,2728500.0,136425.0
72U4V3KG5U,2020-12-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,4,160000.0,640000.0,32000.0
72U4V3KG5U,2021-02-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,4,160000.0,640000.0,32000.0
72U4V3KG5U,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,5,160000.0,800000.0,40000.0
72U4V3KG5U,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,2,160000.0,320000.0,16000.0
72XBOKXEIH,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,237275.8620689655,237275.8620689655,11863.793103448275
72XBOKXEIH,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,237275.8620689655,2372758.620689655,118637.93103448277
72XBOKXEIH,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,237275.8620689655,1660931.0344827585,83046.55172413793
72XBOKXEIH,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,237275.8620689655,237275.8620689655,11863.793103448275
72XBOKXEIH,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,237275.8620689655,2372758.620689655,118637.93103448277
73EDNK0WRW,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,204227.27272727274,816909.0909090909,40845.45454545455
73EDNK0WRW,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,204227.27272727274,1021136.3636363636,51056.818181818184
73EDNK0WRW,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,204227.27272727274,408454.54545454547,20422.727272727276
73LCCUD9DX,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,282914.28571428574,282914.28571428574,14145.714285714288
73LCCUD9DX,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,282914.28571428574,1697485.7142857146,84874.28571428574
74TBGMSJMT,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,175666.66666666666,175666.66666666666,8783.333333333334
74TBGMSJMT,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,175666.66666666666,351333.3333333333,17566.666666666668
756ZYWI7MJ,2021-03-01,Alimentos y bebidas,Cali,Valor medio,4,1000.0,4000.0,200.0
75I3FR4BW7,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,271000.0,1355000.0,67750.0
75I3FR4BW7,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,271000.0,271000.0,13550.0
75VOFYNEEC,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,101392.85714285714,202785.7142857143,10139.285714285716
75VOFYNEEC,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,101392.85714285714,608357.1428571428,30417.857142857145
75VOFYNEEC,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,101392.85714285714,608357.1428571428,30417.857142857145
75XYC1LM29,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,73991.66666666667,221975.0,11098.75
75XYC1LM29,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,73991.66666666667,73991.66666666667,3699.583333333334
75XYC1LM29,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,73991.66666666667,147983.33333333334,7399.166666666668
76FSMJ6JPI,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,1,10250.0,10250.0,512.5
76FSMJ6JPI,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio,3,10250.0,30750.0,1537.5
776RIIB8DT,2021-03-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,8,119182.9268292683,953463.4146341464,47673.17073170732
776RIIB8DT,2021-04-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,12,119182.9268292683,1430195.1219512196,71509.75609756098
776RIIB8DT,2021-05-01,Reparación y limpieza,Bogotá D.C.,Valor medio-alto,21,119182.9268292683,2502841.463414634,125142.07317073172
77VLSJ17LJ,2021-03-01,Servicios,Bogotá D.C.,Valor medio,1,30500.0,30500.0,1525.0
77VLSJ17LJ,2021-04-01,Servicios,Bogotá D.C.,Valor medio,1,30500.0,30500.0,1525.0
7813YDFCCF,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,14,153736.84210526315,2152315.789473684,107615.78947368421
7813YDFCCF,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,153736.84210526315,768684.2105263157,38434.21052631579
78WLHXF64M,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,2,186000.0,372000.0,18600.0
79119O6TAJ,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,71857.14285714286,143714.2857142857,7185.714285714286
79119O6TAJ,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,71857.14285714286,287428.5714285714,14371.428571428572
79119O6TAJ,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,8,71857.14285714286,574857.1428571428,28742.857142857145
793UFS4M19,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio,1,172000.0,172000.0,8600.0
79B53NLN1V,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,102821.42857142857,1028214.2857142857,51410.71428571429
79B53NLN1V,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,13,102821.42857142857,1336678.5714285714,66833.92857142857
79B53NLN1V,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,102821.42857142857,514107.14285714284,25705.357142857145
79THSYNSUW,2021-01-01,Servicios,Bogotá D.C.,Valor medio-alto,1,147444.44444444444,147444.44444444444,7372.222222222223
79THSYNSUW,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,4,147444.44444444444,589777.7777777778,29488.88888888889
79THSYNSUW,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,2,147444.44444444444,294888.8888888889,14744.444444444445
79THSYNSUW,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,4,147444.44444444444,589777.7777777778,29488.88888888889
79THSYNSUW,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,7,147444.44444444444,1032111.111111111,51605.555555555555
7A561QKVO8,2021-03-01,Servicios,Bogotá D.C.,Valor medio,1,2000.0,2000.0,100.0
7AIBADIKEN,2021-03-01,Comercio detallista,Soacha,Valor medio-alto,2,179550.0,359100.0,17955.0
7AIBADIKEN,2021-04-01,Comercio detallista,Soacha,Valor medio-alto,1,179550.0,179550.0,8977.5
7AIBADIKEN,2021-05-01,Comercio detallista,Soacha,Valor medio-alto,1,179550.0,179550.0,8977.5
7BCB0QY8D8,2021-01-01,Servicios,Bogotá D.C.,Valor medio-alto,9,256109.375,2304984.375,115249.21875
7BCB0QY8D8,2020-12-01,Servicios,Bogotá D.C.,Valor medio-alto,3,256109.375,768328.125,38416.40625
7BCB0QY8D8,2021-02-01,Servicios,Bogotá D.C.,Valor medio-alto,12,256109.375,3073312.5,153665.625
7BCB0QY8D8,2021-03-01,Servicios,Bogotá D.C.,Valor medio-alto,14,256109.375,3585531.25,179276.5625
7BCB0QY8D8,2021-04-01,Servicios,Bogotá D.C.,Valor medio-alto,9,256109.375,2304984.375,115249.21875
7BCB0QY8D8,2021-05-01,Servicios,Bogotá D.C.,Valor medio-alto,17,256109.375,4353859.375,217692.96875
7C8D7TED4O,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,7,61344.155844155845,429409.09090909094,21470.454545454548
7C8D7TED4O,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,35,61344.155844155845,2147045.4545454546,107352.27272727274
7C8D7TED4O,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,35,61344.155844155845,2147045.4545454546,107352.27272727274
7CNA7K4YX6,2021-02-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,7,51530.882352941175,360716.1764705882,18035.80882352941
7CNA7K4YX6,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,11,51530.882352941175,566839.7058823529,28341.985294117647
7CNA7K4YX6,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,35,51530.882352941175,1803580.8823529412,90179.04411764706
7CNA7K4YX6,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,15,51530.882352941175,772963.2352941176,38648.16176470588
7CRAJR678B,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,142833.33333333334,142833.33333333334,7141.666666666668
7CRAJR678B,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,142833.33333333334,285666.6666666667,14283.333333333336
7CRAJR678B,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,142833.33333333334,428500.0,21425.0
7CVOZL27VO,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,29538.46153846154,59076.92307692308,2953.8461538461543
7CVOZL27VO,2020-12-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,29538.46153846154,177230.76923076925,8861.538461538463
7CVOZL27VO,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,29538.46153846154,118153.84615384616,5907.6923076923085
7CVOZL27VO,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,29538.46153846154,29538.46153846154,1476.9230769230771
7DCUZ4SAI7,2021-01-01,Comercio detallista,Melgar,Valor medio-alto,58,179761.20218579235,10426149.726775957,521307.4863387979
7DCUZ4SAI7,2020-12-01,Comercio detallista,Melgar,Valor medio-alto,91,179761.20218579235,16358269.398907105,817913.4699453553
7DCUZ4SAI7,2021-02-01,Comercio detallista,Melgar,Valor medio-alto,47,179761.20218579235,8448776.502732242,422438.8251366121
7DCUZ4SAI7,2021-03-01,Comercio detallista,Melgar,Valor medio-alto,78,179761.20218579235,14021373.770491803,701068.6885245902
7DCUZ4SAI7,2021-04-01,Comercio detallista,Melgar,Valor medio-alto,48,179761.20218579235,8628537.704918033,431426.88524590165
7DCUZ4SAI7,2021-05-01,Comercio detallista,Melgar,Valor medio-alto,44,179761.20218579235,7909492.896174864,395474.6448087432
7DZPGHB7YX,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,19,174641.17647058822,3318182.3529411764,165909.11764705883
7DZPGHB7YX,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,174641.17647058822,1222488.2352941176,61124.41176470588
7DZPGHB7YX,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,25,174641.17647058822,4366029.411764706,218301.4705882353
7EY4KHBTH0,2021-02-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,4,20611.11111111111,82444.44444444444,4122.222222222222
7EY4KHBTH0,2021-03-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,2,20611.11111111111,41222.22222222222,2061.111111111111
7EY4KHBTH0,2021-04-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,1,20611.11111111111,20611.11111111111,1030.5555555555554
7EY4KHBTH0,2021-05-01,Alimentos y bebidas,Bogotá D.C.,Valor medio-alto,2,20611.11111111111,41222.22222222222,2061.111111111111
7FPGHF39UM,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,226076.92307692306,904307.6923076923,45215.38461538462
7FPGHF39UM,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,226076.92307692306,1130384.6153846153,56519.230769230766
7FPGHF39UM,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,226076.92307692306,904307.6923076923,45215.38461538462
7G57A1ZDBA,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,185882.35294117648,743529.4117647059,37176.470588235294
7G57A1ZDBA,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,15,185882.35294117648,2788235.294117647,139411.76470588238
7G57A1ZDBA,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,185882.35294117648,929411.7647058824,46470.588235294126
7G57A1ZDBA,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,10,185882.35294117648,1858823.5294117648,92941.17647058825
7GH5816S8S,2021-03-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,3,82909.09090909091,248727.27272727274,12436.363636363638
7GH5816S8S,2021-04-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,2,82909.09090909091,165818.18181818182,8290.909090909092
7GH5816S8S,2021-05-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,6,82909.09090909091,497454.54545454547,24872.727272727276
7GOD67NBF3,2021-02-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,2836000.0,2836000.0,141800.0
7GOD67NBF3,2021-05-01,Belleza y cuidado personal,Bogotá D.C.,Valor medio-alto,1,2836000.0,2836000.0,141800.0
7H4W4M19RN,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,212705.88235294117,425411.76470588235,21270.58823529412
7H4W4M19RN,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,6,212705.88235294117,1276235.294117647,63811.76470588235
7H4W4M19RN,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,212705.88235294117,1063529.4117647058,53176.470588235294
7H4W4M19RN,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,212705.88235294117,850823.5294117647,42541.17647058824
7IL8SVB1GO,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,5,318363.63636363635,1591818.1818181816,79590.90909090909
7IL8SVB1GO,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,318363.63636363635,636727.2727272727,31836.363636363636
7IL8SVB1GO,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,1,318363.63636363635,318363.63636363635,15918.181818181818
7IL8SVB1GO,2021-05-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,3,318363.63636363635,955090.9090909091,47754.545454545456
7ISY60C8WL,2021-02-01,Comercio detallista,Fusagasugá,Valor medio-alto,2,21683.333333333332,43366.666666666664,2168.3333333333335
7ISY60C8WL,2021-03-01,Comercio detallista,Fusagasugá,Valor medio-alto,2,21683.333333333332,43366.666666666664,2168.3333333333335
7ISY60C8WL,2021-05-01,Comercio detallista,Fusagasugá,Valor medio-alto,2,21683.333333333332,43366.666666666664,2168.3333333333335
7IY458L77P,2021-03-01,Comercio detallista,Zipaquirá,Valor medio-alto,1,35333.333333333336,35333.333333333336,1766.666666666667
7IY458L77P,2021-04-01,Comercio detallista,Zipaquirá,Valor medio-alto,1,35333.333333333336,35333.333333333336,1766.666666666667
7IY458L77P,2021-05-01,Comercio detallista,Zipaquirá,Valor medio-alto,1,35333.333333333336,35333.333333333336,1766.666666666667
7IY5UZ166R,2021-01-01,Comercio detallista,Chía,Valor medio-alto,13,108589.14728682171,1411658.9147286823,70582.94573643412
7IY5UZ166R,2020-12-01,Comercio detallista,Chía,Valor medio-alto,45,108589.14728682171,4886511.627906977,244325.58139534888
7IY5UZ166R,2021-02-01,Comercio detallista,Chía,Valor medio-alto,13,108589.14728682171,1411658.9147286823,70582.94573643412
7IY5UZ166R,2021-03-01,Comercio detallista,Chía,Valor medio-alto,17,108589.14728682171,1846015.503875969,92300.77519379846
7IY5UZ166R,2021-04-01,Comercio detallista,Chía,Valor medio-alto,22,108589.14728682171,2388961.2403100776,119448.06201550388
7IY5UZ166R,2021-05-01,Comercio detallista,Chía,Valor medio-alto,19,108589.14728682171,2063193.7984496125,103159.68992248063
7JGZK7S9TI,2021-01-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,2,382848.275862069,765696.551724138,38284.8275862069
7JGZK7S9TI,2021-02-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,4,382848.275862069,1531393.103448276,76569.6551724138
7JGZK7S9TI,2021-03-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,11,382848.275862069,4211331.0344827585,210566.55172413794
7JGZK7S9TI,2021-04-01,Comercio detallista,Bogotá D.C.,Valor medio-alto,7,382848.275862069,2679937.931034483,133996.89655172414
